"Annotator","Item ID","Content","Annotation","Timestamp"
"giovanni","1755852028704a55zrggnk79","Is Teleology related to conatus?","Correct","26/08/2025, 19:08:15"
"giovanni","1755852028704fif7txxhj2","Is cube related to racine?","Correct","26/08/2025, 19:08:43"
"giovanni","17558520287043152wcioyad","Is Recreational drug use related to recreational_pharmaceutical?","Correct","26/08/2025, 19:08:49"
"giovanni","17558520287044lhxp6spjcv","Is success used for Project Management?","Incorrect","26/08/2025, 19:08:57"
"giovanni","1755852028704hipoxkynqaj","Is enjoying_company_of_friends used for feeling happy?","Correct","26/08/2025, 19:09:00"
"giovanni","1755852028704ae67rwlyqtk","Is movie used for inspiration?","Correct","26/08/2025, 19:09:03"
"giovanni","1755852028704so6wh32veh","Is Interview related to curriculum_vitae?","Correct","26/08/2025, 19:09:07"
"giovanni","1755852028704pa2wshk7kgk","Is game related to bowling_green?","Correct","26/08/2025, 19:09:11"
"giovanni","1755852028704za72cf08dsj","Is cloth used for Suits?","Correct","26/08/2025, 19:09:18"
"giovanni","1755852028704rytkwy9d8pd","Is shopping used for finding deals?","Correct","26/08/2025, 19:09:21"
"giovanni","1755852028704haawfc4580d","Is soul used for afterlife?","Correct","26/08/2025, 19:09:23"
"giovanni","1755852028704rl5th5hlhuq","Is Phoenicia related to baal?","Incorrect","26/08/2025, 19:09:25"
"giovanni","1755852028704e65iqxhm2qm","Is refuse used for Environmental Conservation?","Incorrect","26/08/2025, 19:09:30"
"giovanni","1755852028704yrkf8e96j0n","Is pouch used for Medicine?","Correct","26/08/2025, 19:09:35"
"giovanni","175585202870489j82qae4vw","Is dispatch related to send?","Correct","26/08/2025, 19:09:37"
"giovanni","1755852028704cwepjtke50a","Is enormous related to large?","Correct","26/08/2025, 19:09:39"
"giovanni","17558520287042brzpouujua","Is shopping used for browsing products?","Correct","26/08/2025, 19:09:42"
"giovanni","17558520287040gyokvlr7t5","Is world used for World Health Organization?","Correct","26/08/2025, 19:09:47"
"giovanni","1755852028704nx5xysahzcq","Is neckwear used for completing an outfit?","Correct","26/08/2025, 19:09:59"
"giovanni","1755852028704qc2g5ymodx","Is Network related to ping?","Correct","26/08/2025, 19:10:47"
"giovanni","1755852028704helkdvw6xbd","Is plumbing used for flushing toilet?","Correct","26/08/2025, 19:10:49"
"giovanni","1755852028704ho1fd4k5zjd","Is riding_bike used for building leg strength?","Correct","26/08/2025, 19:10:54"
"giovanni","1755852028704ogkzax0is7i","Is setting_cup_on_table used for preparing for a meal?","Correct","26/08/2025, 19:10:57"
"giovanni","1755852028704fz57ngotbou","Is spoon used for scooping ice cream?","Correct","26/08/2025, 19:10:58"
"giovanni","175585202870441lg7qptqsr","Is graphite_pencil used for Writing?","Correct","26/08/2025, 19:11:00"
"giovanni","17558520287049x4gojyxsli","Is buying_for_loved_one used for special occasion?","Correct","26/08/2025, 19:11:04"
"giovanni","1755852028704orextlt25tj","Is spacecraft related to aeronautics?","Correct","26/08/2025, 19:11:08"
"giovanni","1755852028704qjrhki045k","Is success used for reaching milestones?","Correct","26/08/2025, 19:11:12"
"giovanni","1755852028704051jayfy1vsh","Is wall used for Partition?","Correct","26/08/2025, 19:13:46"
"giovanni","1755852028704qr6fh2aa3un","Is GHC related to haskell?","Correct","26/08/2025, 19:13:48"
"giovanni","1755852028704kl2439h2758","Is using_television used for socialization?","Correct","26/08/2025, 19:13:50"
"giovanni","1755852028704x5i1hglblh","Is golf related to bermuda?","Correct","26/08/2025, 19:13:53"
"giovanni","17558520287045lo6rx081h7","Is wildlife related to audubon?","Correct","26/08/2025, 19:14:01"
"giovanni","1755852028704r0030t28t5r","Is bungalow used for Guest house?","Correct","26/08/2025, 19:14:03"
"giovanni","175585202870463qz9agixwt","Is airplane used for flying?","Correct","26/08/2025, 19:14:04"
"giovanni","1755852028704ge0f9kgwsvu","Is notebook used for Journaling?","Correct","26/08/2025, 19:14:06"
"giovanni","17558520287044gylgg4pgcp","Is waiting_in_line used for boarding a plane?","Correct","26/08/2025, 19:14:15"
"giovanni","17558520287049wtcz7zd01","Is Omertà related to godfather?","Correct","26/08/2025, 19:14:18"
"giovanni","17558520287049w98ywuoyl","Is injury related to callus?","Incorrect","26/08/2025, 19:14:24"
"giovanni","1755852028704y12n7edh269","Is air_ticket used for Adventure?","Incorrect","26/08/2025, 19:14:35"
"giovanni","1755852028704kx81o8r32q","Is clip used for hair styling?","Correct","26/08/2025, 19:14:38"
"giovanni","175585202870439517fi87qg","Is atom related to erwin?","Correct","26/08/2025, 19:14:50"
"giovanni","1755852028704v1mequ6b49n","Is earth used for Conservation?","Incorrect","26/08/2025, 19:14:55"
"giovanni","1755852028704m1roimrsxl","Is image capture related to time_exposure?","Correct","26/08/2025, 19:14:59"
"giovanni","17558520287042pved6tqwoi","Is giving_plug used for Promoting a product?","Incorrect","26/08/2025, 19:15:16"
"giovanni","1755852028704nl39cdzw0ye","Is mindful eating related to clean_eating?","Incorrect","26/08/2025, 19:15:24"
"giovanni","175585202870429f40osnnlv","Is biological related to hardwired?","Correct","26/08/2025, 19:15:28"
"giovanni","1755852028704ehxpn8e4j3r","Is toy_ball used for Exercise?","Correct","26/08/2025, 19:15:30"
"giovanni","1755852028704cf23ar0qr1","Is store_shelf used for holding goods for sale?","Correct","26/08/2025, 19:15:33"
"giovanni","1755852028704mgbh3h1kcu8","Is refinery related to furnace?","Correct","26/08/2025, 19:15:36"
"giovanni","1755852028704fgm92dk4vej","Is eating_dinner used for romantic dates?","Correct","26/08/2025, 19:15:38"
"giovanni","1755852028704k5g7dmgj0sm","Is communication related to infrastructure?","Correct","26/08/2025, 19:15:41"
"giovanni","17558520287041q0iv05d1qp","Is lanthanide related to komarovite?","Correct","26/08/2025, 19:15:53"
"giovanni","1755852028704rv0n1qcd9jh","Is shoe polish related to boot_topping?","Correct","26/08/2025, 19:16:00"
"giovanni","1755852028704s8n32n2saze","Is movie_house used for entertainment?","Incorrect","26/08/2025, 19:16:09"
"giovanni","1755852028704j50wslr53t","Is analysis related to flame_test?","Correct","26/08/2025, 19:16:12"
"giovanni","1755852028704ljs8xdqcelg","Is instrument related to plucking_post?","Incorrect","26/08/2025, 19:16:16"
"giovanni","17558520287046qdem4yzv3m","Is achievement related to result?","Correct","26/08/2025, 19:16:20"
"giovanni","17558520287040bse8k06q289","Is metal related to anvil?","Correct","26/08/2025, 19:16:22"
"giovanni","17558520287044gtnzk4lgj3","Is first_floor used for Entrance?","Correct","26/08/2025, 19:16:24"
"giovanni","17558520287042mtvfmmdrr6","Is underflow related to floating_point?","Correct","26/08/2025, 19:16:29"
"giovanni","1755852028704hh8yc2wjrf7","Is paper_clip used for Temporary fix for a broken zipper?","Correct","26/08/2025, 19:16:34"
"giovanni","1755852028704beyp22gj21","Is aircraft related to first_officer?","Correct","26/08/2025, 19:16:36"
"giovanni","1755852028704m2f45djqw2","Is stage_door used for VIP Entrance?","Correct","26/08/2025, 19:25:09"
"giovanni","1755852028704qns9q8zqoah","Is trash_can used for storing cleaning supplies?","Incorrect","26/08/2025, 19:25:13"
"giovanni","1755852028704qp5jdja6jd","Is watching_movie used for Mood Enhancement?","Correct","26/08/2025, 19:25:16"
"giovanni","1755852028704f74pwg3mtta","Is macro related to close_up?","Correct","26/08/2025, 19:25:24"
"giovanni","1755852028704u46p5lpj3bd","Is waiting_in_line used for Buying tickets to a sporting event?","Correct","26/08/2025, 19:25:28"
"giovanni","17558520287044ot7ikw1w8p","Is queen used for royal family?","Correct","26/08/2025, 19:25:30"
"giovanni","1755852028704i56r9su1lnt","Is carpeting used for covering stairs?","Correct","26/08/2025, 19:25:34"
"giovanni","1755852028704jc1qcndxahl","Is wine_cellar used for Private Tastings?","Correct","26/08/2025, 19:25:38"
"giovanni","1755852028704jcohwe0bfsa","Is Fortification related to buttress?","Correct","26/08/2025, 19:25:45"
"giovanni","1755852028704npzyfuygvqk","Is challenge related to trouble?","Correct","26/08/2025, 19:25:53"
"giovanni","1755852028704nn95edc6e9i","Is monument used for honoring a person?","Correct","26/08/2025, 21:20:40"
"giovanni","1755852028704men2m0baom","Is Napoleonic Wars related to shako?","Correct","26/08/2025, 21:21:11"
"giovanni","1755852028704hihln5hoii","Is bringing_in_verdict used for deciding a case?","Correct","26/08/2025, 21:21:46"
"giovanni","17558520287047lyhcno8g5g","Is platform used for Gaming?","Correct","26/08/2025, 21:21:48"
"giovanni","1755852028704yg108y49r08","Is circular_route used for GPS navigation?","Correct","26/08/2025, 21:21:53"
"giovanni","17558520287048ijca37dygg","Is pedestal used for honoring heroes?","Correct","26/08/2025, 21:21:56"
"giovanni","1755852028704guhx5h7w40j","Is king used for Tennis tournament?","Correct","26/08/2025, 21:22:16"
"giovanni","17558520287049g9zz30sw","Is wood used for building boats?","Correct","26/08/2025, 21:22:18"
"giovanni","1755852028704p1f87qjrnam","Is unhappy related to malcontent?","Correct","26/08/2025, 21:22:22"
"giovanni","17558520287045k7rb5hbc8s","Is beauty_salon used for Tanning?","Correct","26/08/2025, 21:22:25"
"giovanni","1755852028704brhif1htck7","Is curtain used for Shower?","Correct","26/08/2025, 21:22:28"
"giovanni","1755852028704ehvyvptl2on","Is launching_platform used for astronaut training?","Correct","26/08/2025, 21:22:31"
"giovanni","17558520287045vmsta8yr6r","Is armchair used for reading a book?","Incorrect","26/08/2025, 21:22:39"
"giovanni","1755852028704vj5paq8ox2","Is fighting_inflation used for Monetary Policy?","Correct","26/08/2025, 21:22:43"
"giovanni","1755852028704wfxyghdpuko","Is honor related to award?","Correct","26/08/2025, 21:22:45"
"giovanni","17558520287041g39h7ch3o7","Is reading_to_children used for improving vocabulary?","Correct","26/08/2025, 21:22:49"
"giovanni","1755852028704bgw4n096l7j","Is debating_politics used for Critical Thinking?","Correct","26/08/2025, 21:22:52"
"giovanni","1755852028704d87blf5zfa4","Is self_adhesive_label used for Price Tagging?","Correct","26/08/2025, 21:24:55"
"giovanni","1755852028704kj77l6z2msi","Is writing_instrument used for filling out forms?","Correct","26/08/2025, 21:25:18"
"giovanni","1755852028704ic5n99orexk","Is wildlife related to fossa?","Correct","26/08/2025, 21:25:38"
"giovanni","1755852028704k3u9vyuikr","Is wall used for Protection?","Correct","26/08/2025, 21:28:26"
"giovanni","1755852028704hjnklcc7f7f","Is diner used for Lunch?","Incorrect","26/08/2025, 21:28:41"
"giovanni","1755852028704r9pmtnw2da","Is sending_e_mail used for Requesting Information?","Correct","26/08/2025, 21:28:43"
"giovanni","1755852028704pdwzgn8amf","Is power_screwdriver used for building a deck?","Correct","26/08/2025, 21:28:48"
"giovanni","17558520287047kzsfht9mho","Is weeding_garden used for Outdoor space organization?","Correct","26/08/2025, 21:28:51"
"giovanni","17558520287042uu9c9ngqep","Is keyboard used for typing?","Correct","26/08/2025, 21:28:55"
"giovanni","1755852028704oli1jcw3it","Is first_floor used for Restaurant?","Correct","26/08/2025, 21:28:58"
"giovanni","1755852028704nlnv7io1n7","Is basket_with_handle used for Carrying groceries?","Correct","26/08/2025, 21:29:02"
"giovanni","1755852028704uh703rlp1j","Is stairwell used for Architectural Feature?","Correct","26/08/2025, 21:29:05"
"giovanni","1755852028704ljm5y5asyy8","Is Awakening related to ascension?","Correct","26/08/2025, 21:29:08"
"giovanni","17558520287048qpxjitt0iw","Is notebook used for organizing thoughts?","Correct","26/08/2025, 21:29:10"
"giovanni","1755852028704mobn3u7bub","Is listening_to_music used for boosting energy?","Correct","26/08/2025, 21:29:13"
"giovanni","17558520287044at1goyh6ny","Is assignment related to study?","Correct","26/08/2025, 21:31:16"
"giovanni","1755852028704233tpqgyvlu","Is getting_physical_activity used for Boosting Immune System?","Correct","26/08/2025, 21:32:27"
"giovanni","17558520287042stfkfjk4bp","Is acting_in_play used for Social Skills Development?","Correct","26/08/2025, 21:33:43"
"giovanni","1755852028704qzfiusdapbm","Is mexico related to yucca?","Correct","26/08/2025, 21:33:54"
"giovanni","1755852028704o1ln84xx4ah","Is corn used for making tortillas?","Correct","26/08/2025, 21:33:58"
"giovanni","17558520287049wbpdts01wl","Is sexuality related to ejaculate?","Correct","26/08/2025, 21:34:20"
"giovanni","1755852028704d0ytefshbdu","Is physicist related to erwin?","Correct","26/08/2025, 21:34:23"
"giovanni","1755852028704czdrqobxcw","Is hymn related to carol?","Correct","26/08/2025, 21:34:36"
"giovanni","1755852028704hizeoc3qamk","Is bathroom used for Grooming?","Correct","26/08/2025, 21:35:16"
"giovanni","1755852028704edvca6kun4b","Is taking_care_of_proposals used for ensuring timely delivery?","Correct","26/08/2025, 21:35:30"
"giovanni","1755852028704paqrz5zos4h","Is reading_to_children used for relaxation and calming down?","Correct","26/08/2025, 21:35:35"
"giovanni","1755852028704qaa026ya0i","Is subaltern related to neo_colony?","Correct","26/08/2025, 21:35:48"
"giovanni","1755852028704zyhmkkkesge","Is unethical related to dishonorable?","Incorrect","26/08/2025, 21:35:56"
"giovanni","1755852028704ypw9e8f3quk","Is pocket_sized_notebook used for Sketching?","Correct","26/08/2025, 21:35:59"
"giovanni","1755852028704w0vy0ppjyme","Is message related to microdot?","Correct","26/08/2025, 21:36:25"
"giovanni","1755852028704zh4hxyuayuq","Is territory related to border?","Correct","26/08/2025, 21:36:50"
"giovanni","17558520287041aaz04i7but","Is cat used for Lion?","Incorrect","26/08/2025, 21:37:05"
"giovanni","1755852028704905lxgxumms","Is basement related to cellar?","Correct","26/08/2025, 21:37:11"
"giovanni","1755852028704mkp5urmnet","Is running_after_ball used for Playing dodgeball?","Correct","26/08/2025, 21:37:15"
"giovanni","1755852028704v3l5zu7zwik","Is duration related to hour?","Correct","26/08/2025, 21:37:18"
"giovanni","1755852028704pve56o3i9er","Is extremely related to hella?","Correct","26/08/2025, 21:37:21"
"giovanni","17558520287044g0rztbdene","Is riding_horse used for Transportation?","Correct","26/08/2025, 21:37:26"
"giovanni","1755852028704gc6tnnkov8","Is printer used for Photo Printing?","Correct","26/08/2025, 21:37:28"
"giovanni","1755852028704wby5tvmbklj","Is breathing_fresh_air used for Cycling?","Correct","26/08/2025, 21:39:24"
"giovanni","17558520287044d7pknk3oo3","Is expressing_information used for data visualization?","Correct","26/08/2025, 21:39:29"
"giovanni","1755852028704x61vzu2mh3h","Is steak_house used for social gatherings?","Correct","26/08/2025, 21:39:32"
"giovanni","1755852028704l8oz1l56x9e","Is story used for personal reflection?","Correct","26/08/2025, 21:41:24"
"giovanni","1755852028704uv604ydqyje","Is heat_source used for Power Generation?","Correct","26/08/2025, 21:42:14"
"giovanni","1755852028704lxpko6acoqn","Is continuation related to series?","Correct","26/08/2025, 21:42:20"
"giovanni","17558520287047cjgqd8swuv","Is bbq used for social events?","Correct","26/08/2025, 21:42:22"
"giovanni","1755852028704flv2t6tuzgw","Is toy_soldier used for photography prop?","Correct","26/08/2025, 21:42:25"
"giovanni","17558520287040aop7ym61he","Is surprising used for Job Offer?","Incorrect","26/08/2025, 21:42:31"
"giovanni","1755852028704z69a714i4xi","Is seafood related to tuna?","Correct","26/08/2025, 21:42:33"
"giovanni","1755852028704ypgqd9js96","Is baffled related to confused?","Correct","26/08/2025, 21:42:42"
"giovanni","1755852028704duc3656x00c","Is character progression related to bind_on_equip?","Correct","26/08/2025, 21:42:48"
"giovanni","1755852028704fs96pujaw5o","Is Energy Production related to nuclear_fusion?","Correct","26/08/2025, 21:42:50"
"giovanni","1755852028704hg4veyb1bjf","Is meeting_friend used for Making new plans?","Correct","26/08/2025, 21:42:54"
"giovanni","1755852028704n77kxoefzfg","Is fashion related to gown?","Correct","26/08/2025, 21:43:01"
"giovanni","1755852028704epobsmvsiyc","Is Medicine related to resurrectionist?","Incorrect","26/08/2025, 21:43:14"
"giovanni","17558520287045aczoe5qwct","Is rest related to tired?","Correct","26/08/2025, 21:43:16"
"giovanni","1755852028704hesh20i3ler","Is walk_in_closet used for organizing clothes?","Correct","26/08/2025, 21:43:23"
"giovanni","175585202870495heu7c67uh","Is sweeping related to janitor?","Correct","26/08/2025, 21:43:28"
"giovanni","1755852028704z100kt0vpd8","Is oil rig related to blowout_preventer?","Correct","26/08/2025, 21:44:33"
"giovanni","1755852028704lev2ejkcng","Is sugar used for preserving fruits?","Correct","26/08/2025, 21:44:44"
"giovanni","1755852028704xlijh28me4c","Is studying_for_subject used for Language Arts Final?","Correct","26/08/2025, 21:44:49"
"giovanni","1755852028704ao33ewnph4l","Is laser used for medical surgery?","Correct","26/08/2025, 21:44:51"
"giovanni","17558520287042bdri4idbw6","Is Zynga related to farmville?","Correct","26/08/2025, 21:45:04"
"giovanni","1755852028704z25pwe3x7u9","Is reading_letter used for Communication?","Correct","26/08/2025, 21:45:06"
"giovanni","1755852028704zlyaa8nrvr8","Is arena used for gladiator combat?","Correct","26/08/2025, 21:45:08"
"giovanni","17558520287046bktsxnrojx","Is Level related to staircase?","Correct","26/08/2025, 21:45:12"
"giovanni","1755852028704lf974bcc8g","Is morbid related to grim?","Incorrect","26/08/2025, 21:45:19"
"giovanni","1755852028704muxkgrdiuh","Is going_for_haircut used for looking good?","Correct","26/08/2025, 21:45:22"
"giovanni","17558520287048z7f70pfku5","Is improving_image used for boosting self-confidence?","Correct","26/08/2025, 21:46:59"
"giovanni","1755852028704awwd9doeki","Is spirit used for Soul?","Correct","26/08/2025, 21:47:20"
"giovanni","17558520287049g922puye2b","Is computer architecture related to smp?","Correct","26/08/2025, 21:47:31"
"giovanni","17558520287047m5v73hncwd","Is token used for authentication?","Correct","26/08/2025, 21:47:34"
"giovanni","1755852028704a5x8w1hyhp","Is dim sum related to shrimp_toast?","Correct","26/08/2025, 21:47:36"
"giovanni","17558520287049s415girm6g","Is seeing_exhibits used for understanding science?","Correct","26/08/2025, 21:47:39"
"giovanni","17558520287040xilp4d8cvz","Is farting used for clearing a room?","Incorrect","26/08/2025, 21:47:43"
"giovanni","1755852028704itak9sfrvbs","Is doing_housework used for Enhancing overall well-being?","Correct","26/08/2025, 22:21:07"
"giovanni","17558520287040wz8zx2fcl5b","Is working_box_office used for Movie Ticket Sales?","Correct","26/08/2025, 22:21:11"
"giovanni","1755852028704akujd8m3u2k","Is flame related to wildfire?","Correct","26/08/2025, 22:21:14"
"giovanni","1755852028704860ko6dua8m","Is watching_tv used for unwinding after work?","Correct","26/08/2025, 22:29:44"
"giovanni","17558520287042pg7x1e678c","Is Genetics related to disomy?","Correct","26/08/2025, 22:29:48"
"giovanni","1755852028704cbcyjc5wozo","Is staying_healthy used for Improving Sleep Quality?","Correct","26/08/2025, 22:29:53"
"giovanni","1755852028704lhro90np45i","Is gym related to jacked_up?","Correct","26/08/2025, 22:29:59"
"giovanni","1755852028704gm9kkec216b","Is checkbook_cover used for Protecting checks from damage?","Correct","26/08/2025, 22:30:14"
"giovanni","1755852028704vokoz4xf7s","Is plastic used for Packaging?","Correct","26/08/2025, 22:30:16"
"giovanni","1755852028704ui9dc2daszp","Is grenade used for Explosive Device?","Correct","26/08/2025, 22:30:25"
"giovanni","175585202870419g7uuzxifh","Is stone used for Tools?","Correct","26/08/2025, 22:30:27"
"giovanni","1755852028704be7bfo3av4m","Is going_into_trance used for meditation?","Correct","26/08/2025, 22:30:29"
"giovanni","1755852028704euuzy7vew7","Is judging used for analyzing?","Correct","26/08/2025, 22:30:31"
"giovanni","17558520287040j5yymwn8ny","Is snow used for snowball fights?","Correct","26/08/2025, 22:30:34"
"giovanni","1755852028704zlk2gdtp8ye","Is underground related to working_terrier?","Correct","26/08/2025, 22:30:40"
"giovanni","1755852028704p6w4xm7j9t","Is hill used for horse riding?","Correct","26/08/2025, 22:30:43"
"giovanni","17558520287044m6q4u1cu82","Is Fascism related to lebensraum?","Correct","26/08/2025, 22:30:45"
"giovanni","17558520287045sh9cudkkgj","Is launching_platform used for orbital insertion?","Correct","26/08/2025, 22:30:49"
"giovanni","1755852028704811c7jttyso","Is Illumination related to ascension?","Correct","26/08/2025, 22:30:51"
"giovanni","17558520287043ybbg9hlryp","Is Trusted Friend related to sounding_board?","Correct","26/08/2025, 22:31:06"
"giovanni","1755852028704lejvl8wjqxg","Is hair loss related to bald?","Correct","26/08/2025, 22:31:09"
"giovanni","1755852028704ltd3czzyquo","Is quiescent related to dormant?","Correct","26/08/2025, 22:31:12"
"giovanni","1755852028704qf6o1vapbe","Is picnic_basket used for Park outing?","Correct","26/08/2025, 22:31:16"
"giovanni","1755852028704au402y0r19t","Is school_cafeteria used for relaxing during breaks?","Correct","26/08/2025, 22:31:18"
"giovanni","17558520287046eqldr0q83i","Is seeing_people_play_game used for improving gaming skills?","Correct","26/08/2025, 22:31:21"
"giovanni","1755852028704n02al0znuvr","Is couch used for reading a book?","Correct","26/08/2025, 22:31:25"
"giovanni","17558520287043ydpoqqcxx4","Is Burrowing related to working_terrier?","Correct","26/08/2025, 22:31:28"
"giovanni","1755852028704k9femtr1cgj","Is note used for Reminder?","Correct","26/08/2025, 22:31:30"
"giovanni","1755852028704i4jpsozblt8","Is cardboard_box used for storing items?","Correct","26/08/2025, 22:31:33"
"giovanni","1755852028704wcf9oq7r00q","Is eating used for showing hospitality?","Correct","26/08/2025, 22:31:38"
"giovanni","1755852028704njcpn99sk6","Is paraffin wax related to paraffinoma?","Correct","26/08/2025, 22:31:43"
"giovanni","1755852028704303w9unj14l","Is split related to rip?","Correct","26/08/2025, 22:33:35"
"giovanni","175585202870462eqbh2ohod","Is pest related to slug?","Correct","26/08/2025, 22:43:13"
"giovanni","1755852028704uiduze2n7dn","Is shakespeare related to tempest?","Correct","26/08/2025, 22:43:24"
"giovanni","1755852028704ytsyih7kt4s","Is place used for Scene?","Correct","26/08/2025, 22:43:27"
"giovanni","1755852028704bwc43mgc0un","Is necklace related to choker?","Correct","26/08/2025, 22:43:28"
"giovanni","17558520287042xmivdy1wks","Is digital marketing related to antiblocker?","Correct","26/08/2025, 22:43:33"
"giovanni","1755852028704wtwqp63uwhj","Is visiting_other_countries used for Adventure Travel?","Correct","26/08/2025, 22:43:35"
"giovanni","1755852028704oxobt8b8d9r","Is saltshaker used for cooking?","Correct","26/08/2025, 22:43:38"
"giovanni","1755852028704zx7hnz6xlxh","Is instruction related to procedure?","Correct","26/08/2025, 22:43:40"
"giovanni","17558520287040gr97gn3smzh","Is lean related to lithe?","Correct","26/08/2025, 22:43:55"
"giovanni","17558520287048w0hqyapqbg","Is lawn used for entertaining guests?","Correct","26/08/2025, 22:44:06"
"giovanni","1755852028704o56xi1qh4h","Is power_screwdriver used for drilling screws?","Correct","26/08/2025, 22:44:08"
"giovanni","1755852028704a9zt4h6ziq4","Is concert_hall used for Film screenings?","Correct","26/08/2025, 22:44:10"
"giovanni","17558520287048ymqzctepdn","Is going_into_trance used for mindfulness?","Correct","26/08/2025, 22:44:12"
"giovanni","1755852028704ick343n7qz","Is extremophile related to hyperthermophile?","Correct","26/08/2025, 22:44:17"
"giovanni","1755852028704ck4719jsybh","Is fan used for Heater?","Correct","26/08/2025, 22:44:19"
"giovanni","1755852028704dhd1znm0sz","Is violin related to hurdy_gurdy?","Correct","26/08/2025, 22:44:47"
"giovanni","1755852028704gxxdo5ld9j4","Is slave used for human trafficking?","Correct","26/08/2025, 22:44:49"
"giovanni","1755852028704hhpear2k3r9","Is eating_hamburger used for Socializing with friends?","Correct","26/08/2025, 22:44:51"
"giovanni","1755852028704d9ten2rmecn","Is writing_term_paper used for fulfilling course obligations?","Correct","26/08/2025, 22:44:57"
"giovanni","1755852028704oe6zdnk5mfh","Is mailing_letter used for Survey?","Correct","26/08/2025, 22:45:06"
"giovanni","1755852028704am5nl7v94ro","Is baseball_field used for recreational activities?","Correct","26/08/2025, 22:45:08"
"giovanni","17558520287043fxqzscx0ek","Is standing_up used for praying?","Correct","26/08/2025, 22:45:10"
"giovanni","1755852028704ubdjr76ek9","Is Illumination related to quartz_halogen_lamp?","Correct","26/08/2025, 22:45:13"
"giovanni","175585202870411bhnqsprke","Is Interior Design related to clerestory?","Correct","26/08/2025, 22:45:21"
"giovanni","1755852028704p53l46l8ht","Is pike used for angling?","Correct","26/08/2025, 22:45:23"
"giovanni","1755852028704l8jism0az7o","Is reading_news used for Enhancing critical thinking skills?","Correct","26/08/2025, 22:45:26"
"giovanni","17558520287041qhikai8jdu","Is hemisphere related to cerebrum?","Correct","26/08/2025, 22:45:44"
"giovanni","17558520287045x82ka97yec","Is leaving_line used for Voting Systems?","Correct","26/08/2025, 22:45:48"
"giovanni","17558520287048tuun2eedg","Is gathering related to occasion?","Correct","26/08/2025, 22:45:50"
"giovanni","1755852028704nd08musu1nm","Is computer used for Data Analysis?","Correct","26/08/2025, 22:45:53"
"giovanni","17558520287040sxnd3ayda4","Is Ireland related to burke?","Correct","26/08/2025, 22:45:56"
"giovanni","1755852028704t6le1r01z0p","Is reading_news used for Expanding general knowledge?","Correct","26/08/2025, 22:45:58"
"giovanni","1755852028704ovj2xjgzgnj","Is leaf structure related to trifoliate?","Correct","26/08/2025, 22:46:03"
"giovanni","1755852028704j3klx52q0n","Is Aztec related to amaranth?","Correct","26/08/2025, 22:46:05"
"giovanni","1755852028704an6jli7vk7o","Is Aneuploidy related to disomy?","Correct","26/08/2025, 22:46:09"
"giovanni","1755852028704do6z634pb6f","Is mistake related to error?","Correct","26/08/2025, 22:46:14"
"giovanni","1755852028704myeabaakjzf","Is greengrocer used for Food retail?","Correct","26/08/2025, 22:46:16"
"giovanni","1755852028704ufvd6vfktlf","Is studio_control_room used for broadcasting live?","Correct","26/08/2025, 22:46:19"
"giovanni","1755852028704xbdo0o4itj","Is gallery used for Video Games?","Incorrect","26/08/2025, 22:46:22"
"giovanni","1755852028704gdlbugmlkvc","Is notebook used for jotting down ideas?","Correct","26/08/2025, 22:46:31"
"giovanni","1755852028704axcqvveiyb7","Is midwife related to parturient?","Incorrect","26/08/2025, 22:46:34"
"giovanni","1755852028704pkkaahppouk","Is violin used for making music therapy?","Correct","26/08/2025, 22:46:35"
"giovanni","1755852028704070xcgxt7jr8","Is vacation related to bermuda?","Correct","26/08/2025, 22:46:39"
"giovanni","1755852028704xmnklfsnny9","Is volcano related to hyperthermophile?","Incorrect","26/08/2025, 22:46:42"
"giovanni","1755852028704k0edsqxcyp","Is molecule related to functional_group?","Correct","26/08/2025, 22:46:46"
"giovanni","1755852028704cyg226va0vf","Is earth used for space exploration?","Correct","26/08/2025, 22:46:48"
"giovanni","1755852028704nw0f3q6bn2","Is stairwell used for Structural Component?","Correct","26/08/2025, 22:46:52"
"giovanni","1755852028704lali02fywfq","Is bucket used for Carrying tools?","Correct","26/08/2025, 22:46:54"
"giovanni","1755852028704xecdwcyus4","Is first_class_airplane_seat used for Airport Lounge Access?","Correct","26/08/2025, 22:46:56"
"giovanni","1755852028704kgxqfx7dp5","Is season related to series?","Correct","26/08/2025, 22:46:59"
